@relation input2000

@attribute x numeric
@attribute y numeric
@attribute z numeric
@attribute class {walking,standing,jogging,sitting}

@data
3.051,-1.0624,-8.9486,sitting
3.0646,-1.0624,-8.9622,sitting
3.0237,-1.0488,-8.9213,sitting
3.0918,-1.0079,-8.9894,sitting
3.0646,-1.0351,-8.9622,sitting
3.0918,-0.99429,-8.9486,sitting
3.0373,-1.0215,-8.9894,sitting
3.051,-1.0079,-8.9758,sitting
3.0373,-0.98067,-8.9349,sitting
3.051,-0.99429,-8.9077,sitting
3.0782,-0.99429,-8.8941,sitting
3.0782,-1.0215,-8.9758,sitting
3.0646,-1.0079,-8.8941,sitting
3.0646,-1.0215,-9.0031,sitting
3.0646,-1.0488,-8.9622,sitting
3.0646,-1.0351,-8.9349,sitting
3.0373,-1.0215,-8.8941,sitting
3.0646,-0.98067,-8.9894,sitting
3.051,-1.0079,-8.9622,sitting
3.0373,-1.0215,-8.9894,sitting
3.1191,-0.99429,-8.9622,sitting
3.1191,-1.0215,-8.9213,sitting
3.0646,-1.0079,-8.8941,sitting
2.9965,-1.0488,-8.8941,sitting
2.9692,-1.0079,-8.9622,sitting
3.0237,-0.99429,-8.9349,sitting
3.0237,-0.98067,-8.9894,sitting
3.0373,-0.99429,-8.9349,sitting
3.0646,-1.0351,-8.9349,sitting
3.0646,-1.0215,-8.8941,sitting
3.0646,-1.0351,-8.9486,sitting
3.0782,-1.0896,-8.9758,sitting
3.0646,-1.0351,-8.9213,sitting
3.051,-0.99429,-8.9213,sitting
3.0101,-0.99429,-9.0031,sitting
3.0237,-1.0215,-8.9622,sitting
2.9965,-0.99429,-8.9349,sitting
3.0373,-1.0488,-8.9349,sitting
3.0373,-1.0351,-8.9077,sitting
2.9965,-1.0896,-8.9894,sitting
2.9965,-1.0896,-8.9349,sitting
3.051,-1.0624,-8.9894,sitting
3.0918,-1.0215,-8.9213,sitting
3.0782,-1.0351,-8.9622,sitting
3.0646,-0.99429,-8.8941,sitting
2.9965,-0.99429,-8.9077,sitting
2.9965,-1.0488,-8.9349,sitting
2.9692,-1.0215,-9.0303,sitting
3.0237,-1.0215,-8.9486,sitting
3.0918,-1.0488,-8.9622,sitting
3.0373,-1.0351,-9.0031,sitting
3.0237,-1.076,-8.9349,sitting
3.0237,-1.0351,-8.9758,sitting
3.0646,-1.0215,-8.9349,sitting
3.0237,-1.0624,-8.9894,sitting
3.0373,-0.99429,-9.0167,sitting
3.051,-1.0215,-8.9622,sitting
3.0373,-1.0215,-8.9758,sitting
3.0373,-1.0215,-8.9758,sitting
3.0373,-1.0624,-8.8668,sitting
3.0373,-1.0215,-8.8941,sitting
3.0373,-1.0488,-8.9077,sitting
3.0237,-1.0351,-9.0439,sitting
3.0373,-1.0215,-8.9758,sitting
3.0646,-1.0215,-8.9349,sitting
3.0646,-1.0215,-8.8805,sitting
3.051,-1.0215,-8.8805,sitting
3.0237,-1.0488,-8.9758,sitting
3.0373,-1.0351,-8.9758,sitting
3.0101,-1.0215,-8.9622,sitting
3.051,-1.0215,-8.9486,sitting
3.0373,-1.0215,-8.9349,sitting
3.0237,-1.0215,-8.8941,sitting
2.9965,-1.0215,-8.9349,sitting
3.0237,-1.0351,-8.9213,sitting
2.9965,-1.0624,-8.8941,sitting
3.051,-1.0215,-8.8941,sitting
3.0101,-0.96704,-8.9622,sitting
2.9556,-1.1169,-8.9758,sitting
2.9829,-0.98067,-8.8941,sitting
3.0646,-1.0624,-8.9349,sitting
3.0237,-1.0215,-8.9349,sitting
3.0646,-1.0488,-8.8805,sitting
3.0237,-1.0896,-8.9758,sitting
2.9965,-1.0215,-8.9758,sitting
3.0101,-1.0351,-8.9077,sitting
3.0646,-0.98067,-8.9894,sitting
3.0646,-1.0079,-9.0303,sitting
3.0646,-1.0624,-8.9213,sitting
3.0782,-1.076,-8.8805,sitting
3.051,-1.0215,-8.9894,sitting
3.0237,-1.0215,-8.8805,sitting
3.0237,-0.99429,-8.9349,sitting
3.051,-0.98067,-8.9894,sitting
3.0918,-0.99429,-8.9486,sitting
3.0373,-1.0215,-8.9486,sitting
3.0646,-0.99429,-8.9077,sitting
3.0782,-1.0079,-8.9894,sitting
3.0237,-1.0624,-8.8668,sitting
3.0237,-1.0215,-9.0031,sitting
3.0373,-1.0215,-8.9758,sitting
3.051,-1.0079,-8.9349,sitting
3.0237,-0.99429,-8.9758,sitting
3.051,-0.99429,-8.9349,sitting
3.0646,-0.99429,-8.9486,sitting
3.0646,-0.96704,-8.9213,sitting
3.0646,-1.0215,-8.8941,sitting
3.0782,-1.0215,-8.9622,sitting
3.0918,-1.0215,-8.9349,sitting
3.0373,-0.99429,-8.9213,sitting
3.0646,-1.0079,-8.8532,sitting
3.0237,-1.0079,-8.9349,sitting
3.0101,-0.99429,-8.9894,sitting
3.051,-0.98067,-8.9622,sitting
3.0646,-0.96704,-8.9486,sitting
3.0918,-0.99429,-8.9213,sitting
3.0646,-1.0215,-8.9758,sitting
3.0782,-0.99429,-8.9349,sitting
3.0646,-0.99429,-8.8668,sitting
3.0373,-0.99429,-8.9077,sitting
3.0101,-0.99429,-8.9622,sitting
3.0373,-0.99429,-8.9077,sitting
3.0918,-1.0624,-8.9349,sitting
3.0646,-1.0488,-8.9622,sitting
3.0646,-1.0351,-8.9894,sitting
3.0237,-1.0351,-8.9622,sitting
3.0101,-0.99429,-8.9349,sitting
3.0237,-1.0488,-8.8941,sitting
3.0237,-1.0215,-8.9622,sitting
3.1191,-1.0215,-8.9758,sitting
3.1191,-1.0624,-9.0031,sitting
3.0782,-1.0215,-8.9349,sitting
3.0237,-0.99429,-8.8668,sitting
2.9965,-1.0079,-8.8668,sitting
3.0646,-0.99429,-8.9758,sitting
3.0782,-0.99429,-8.9894,sitting
3.051,-0.95342,-8.9622,sitting
3.051,-0.85808,-8.8941,sitting
3.0646,-0.99429,-8.9213,sitting
3.0646,-1.0488,-8.9622,sitting
3.0646,-1.0215,-8.9486,sitting
3.051,-0.99429,-8.8941,sitting
3.0646,-1.0351,-8.9622,sitting
3.0237,-1.0079,-9.0167,sitting
3.051,-1.0351,-8.9758,sitting
3.0646,-1.0215,-8.8805,sitting
3.0373,-1.0079,-8.9622,sitting
3.0237,-0.99429,-8.9077,sitting
3.0373,-0.96704,-8.9622,sitting
3.0373,-1.0624,-8.9077,sitting
3.0918,-1.0488,-8.9349,sitting
3.0782,-1.0351,-8.9349,sitting
3.0782,-1.0351,-8.9894,sitting
3.0646,-1.0351,-8.9486,sitting
3.0646,-1.0215,-8.9486,sitting
3.051,-1.0351,-8.9349,sitting
2.9829,-0.99429,-9.0167,sitting
3.0237,-0.98067,-9.0439,sitting
3.0782,-1.0079,-8.9486,sitting
3.0918,-1.0624,-8.9349,sitting
3.0782,-1.076,-8.9622,sitting
3.0237,-1.0624,-8.9758,sitting
3.0373,-1.0488,-8.9894,sitting
3.0646,-0.98067,-8.9349,sitting
3.051,-1.0079,-8.9894,sitting
2.9965,-1.0215,-8.9077,sitting
3.0646,-1.0079,-8.9213,sitting
3.051,-1.0215,-8.9213,sitting
3.0373,-1.0351,-8.9213,sitting
2.9965,-1.0351,-8.9486,sitting
3.0646,-1.0624,-8.9213,sitting
3.051,-1.0624,-8.9486,sitting
3.0646,-1.0351,-9.0167,sitting
3.0918,-1.0488,-8.9622,sitting
3.1054,-1.0079,-8.9622,sitting
3.0237,-1.0351,-8.9077,sitting
3.0101,-1.0488,-8.9894,sitting
3.051,-1.0215,-8.9758,sitting
3.0373,-1.0215,-8.9894,sitting
3.0373,-0.96704,-8.9622,sitting
3.051,-1.0215,-8.9349,sitting
3.0646,-1.0488,-8.9622,sitting
3.051,-1.0079,-8.9349,sitting
3.051,-1.0351,-8.9349,sitting
3.0373,-1.0488,-8.8941,sitting
3.0646,-1.0488,-8.8941,sitting
3.0646,-1.0215,-8.9349,sitting
3.051,-1.0079,-8.9213,sitting
3.0237,-1.0624,-8.8668,sitting
3.0237,-0.99429,-8.9622,sitting
3.0646,-1.0215,-8.9622,sitting
3.0646,-1.0215,-8.9349,sitting
3.0101,-1.0351,-8.8941,sitting
3.0237,-1.0896,-8.8941,sitting
3.0237,-0.99429,-8.9622,sitting
3.0782,-1.076,-8.9758,sitting
3.0918,-1.0079,-8.9758,sitting
3.0782,-1.0215,-9.0303,sitting
3.0782,-0.98067,-8.8668,sitting
3.0237,-1.0079,-8.8668,sitting
3.051,-1.0215,-8.9758,sitting
3.0373,-0.9398,-8.9622,sitting
3.051,-0.95342,-8.9758,sitting
3.0646,-1.0351,-8.9077,sitting
3.0646,-1.0215,-8.9486,sitting
3.0918,-1.0351,-8.9486,sitting
3.0646,-1.0215,-8.9758,sitting
3.0101,-1.0079,-8.9349,sitting
3.0237,-1.0624,-8.9894,sitting
3.0237,-1.0079,-8.9213,sitting
3.0237,-1.0079,-8.9213,sitting
3.0237,-1.0488,-8.9622,sitting
3.0782,-0.99429,-8.8668,sitting
3.0373,-0.99429,-8.9622,sitting
3.0646,-1.0215,-8.8941,sitting
3.051,-1.0215,-8.9349,sitting
3.0373,-1.0488,-8.9077,sitting
3.0782,-1.0215,-8.9894,sitting
3.0646,-1.0351,-9.0031,sitting
3.0918,-1.0079,-8.9894,sitting
3.0918,-1.0215,-8.8941,sitting
3.0373,-1.0624,-8.8668,sitting
3.0237,-1.0624,-8.9349,sitting
3.051,-0.99429,-8.9894,sitting
3.0373,-1.0215,-8.9349,sitting
3.051,-0.99429,-8.9349,sitting
3.0782,-0.98067,-8.9349,sitting
3.0782,-1.0079,-8.9349,sitting
3.0782,-1.0215,-8.9077,sitting
3.0101,-0.99429,-8.8668,sitting
3.0646,-0.99429,-8.9349,sitting
3.0782,-0.99429,-9.0031,sitting
3.0646,-1.0215,-8.9622,sitting
3.051,-1.0351,-8.8941,sitting
3.0782,-1.0215,-8.9349,sitting
3.0646,-1.0351,-8.8668,sitting
2.9829,-1.0079,-8.9349,sitting
3.0237,-0.99429,-8.9622,sitting
3.0237,-1.0215,-8.9486,sitting
3.0646,-0.99429,-8.9894,sitting
3.0918,-1.0488,-8.9486,sitting
3.1327,-1.0079,-8.9486,sitting
3.0782,-1.0215,-8.9622,sitting
3.0918,-0.99429,-8.9486,sitting
3.0646,-0.99429,-8.8941,sitting
2.9829,-1.0079,-8.9486,sitting
3.0237,-0.99429,-8.9758,sitting
3.0373,-1.0215,-8.9349,sitting
3.0646,-1.0079,-9.0303,sitting
3.0237,-0.99429,-9.0167,sitting
3.0918,-1.0488,-8.9622,sitting
3.0782,-1.0351,-8.9077,sitting
3.0373,-0.99429,-8.9622,sitting
3.0646,-0.99429,-9.0303,sitting
3.0101,-0.98067,-9.0303,sitting
3.0782,-1.0215,-8.9213,sitting
3.0373,-1.0079,-8.9077,sitting
3.0237,-1.0351,-8.9077,sitting
3.051,-1.0896,-8.9077,sitting
2.9965,-1.0624,-8.9349,sitting
3.0101,-0.98067,-8.9622,sitting
3.0101,-1.0351,-8.9622,sitting
3.0237,-1.0624,-8.9622,sitting
3.0237,-1.0351,-8.9894,sitting
3.0918,-1.0079,-8.9077,sitting
3.051,-1.0351,-8.9077,sitting
3.0237,-1.0488,-8.8941,sitting
3.0237,-1.0624,-8.9349,sitting
2.9965,-1.0079,-8.9622,sitting
3.0237,-1.0624,-8.9894,sitting
3.0237,-1.0351,-8.9622,sitting
3.051,-1.0624,-8.9213,sitting
3.051,-1.0488,-8.9077,sitting
3.0646,-1.0624,-8.8941,sitting
3.051,-1.0079,-8.9349,sitting
3.0373,-1.0215,-8.8941,sitting
3.051,-1.0488,-8.8941,sitting
3.051,-1.0488,-8.9894,sitting
3.0237,-1.0079,-8.9622,sitting
3.0918,-1.0079,-8.9622,sitting
3.0646,-1.0215,-8.9349,sitting
3.0918,-1.076,-8.8941,sitting
3.0918,-1.0215,-8.8941,sitting
3.0782,-1.0624,-8.9213,sitting
3.0237,-1.0488,-8.9622,sitting
3.051,-1.076,-8.9894,sitting
3.0646,-1.0488,-8.9758,sitting
3.0646,-1.0079,-8.9349,sitting
2.9965,-1.0488,-8.8668,sitting
3.0373,-1.0624,-8.9077,sitting
3.0237,-1.0215,-8.9894,sitting
3.0373,-1.0215,-8.9486,sitting
3.0646,-1.0351,-8.9077,sitting
3.0646,-1.0624,-8.8941,sitting
3.0237,-0.99429,-8.9213,sitting
3.0237,-0.99429,-8.9077,sitting
3.051,-1.0351,-8.9349,sitting
3.0646,-1.0215,-8.7715,sitting
3.0237,-0.99429,-8.8805,sitting
3.0237,-1.0215,-8.9349,sitting
3.0373,-1.0215,-8.9894,sitting
2.9829,-1.0215,-8.9486,sitting
3.0237,-0.99429,-8.9894,sitting
3.0646,-0.99429,-8.9622,sitting
3.0646,-1.0215,-8.9349,sitting
3.0373,-1.0215,-8.9622,sitting
3.0373,-0.96704,-8.9077,sitting
2.9965,-0.96704,-9.0575,sitting
3.0646,-1.0624,-8.9894,sitting
3.0237,-1.0488,-8.9622,sitting
3.0646,-1.0215,-8.9758,sitting
3.0646,-1.0624,-8.9077,sitting
3.0237,-1.0351,-8.9349,sitting
3.0237,-1.0488,-8.9622,sitting
2.9965,-1.0215,-8.8668,sitting
3.0373,-1.0215,-8.9349,sitting
3.051,-1.0488,-8.9349,sitting
3.0237,-1.0215,-8.9077,sitting
3.1191,-1.0624,-8.8941,sitting
3.0918,-0.99429,-8.9349,sitting
3.0237,-0.99429,-8.9349,sitting
2.9965,-0.99429,-8.9077,sitting
3.0646,-1.0079,-8.9213,sitting
3.0237,-1.0488,-8.9894,sitting
3.0373,-1.0351,-8.9486,sitting
3.051,-1.0079,-8.9077,sitting
3.0646,-0.98067,-8.8805,sitting
3.0237,-0.99429,-8.9213,sitting
3.0918,-0.95342,-8.9622,sitting
3.0373,-0.99429,-8.9622,sitting
3.0237,-1.0215,-8.9486,sitting
3.0237,-1.0488,-8.9213,sitting
3.0646,-1.0351,-8.9622,sitting
3.0918,-1.0215,-8.9213,sitting
3.0918,-1.0215,-8.9077,sitting
3.0373,-1.0351,-8.9349,sitting
3.0237,-1.0624,-8.9758,sitting
3.0646,-1.0351,-8.9758,sitting
3.0373,-1.0215,-8.9486,sitting
3.0237,-1.0351,-8.9622,sitting
3.0918,-1.0079,-8.8805,sitting
3.1054,-0.96704,-8.9486,sitting
3.0237,-1.0351,-8.8805,sitting
3.051,-1.0624,-8.9349,sitting
3.0646,-0.99429,-8.8941,sitting
3.1327,-1.0215,-8.9894,sitting
3.0646,-1.0215,-8.9213,sitting
3.051,-1.0624,-8.9349,sitting
3.0237,-1.0488,-8.8941,sitting
3.0373,-1.0215,-8.8941,sitting
3.0373,-1.0488,-8.9349,sitting
3.051,-1.0079,-8.8941,sitting
3.0646,-1.0215,-8.9486,sitting
3.0373,-1.0351,-8.9622,sitting
3.0646,-1.0624,-8.9213,sitting
3.0646,-0.99429,-8.9758,sitting
3.1463,-1.0079,-8.9213,sitting
3.0918,-1.0079,-8.8941,sitting
3.0646,-0.99429,-8.7987,sitting
2.9965,-1.0215,-8.9349,sitting
2.9556,-0.99429,-8.9622,sitting
2.9965,-0.99429,-8.9486,sitting
2.9965,-1.0215,-8.9349,sitting
3.0782,-1.0215,-8.9349,sitting
3.0646,-1.0215,-8.9077,sitting
3.0918,-1.0351,-8.9077,sitting
3.051,-1.0079,-8.9758,sitting
3.0646,-0.99429,-8.9622,sitting
3.051,-1.0079,-8.9349,sitting
2.9965,-0.95342,-8.9622,sitting
3.051,-1.0215,-8.9077,sitting
3.0646,-1.0079,-8.9622,sitting
3.0782,-1.0215,-8.9486,sitting
3.0646,-1.0079,-9.0303,sitting
3.051,-1.0079,-8.8668,sitting
3.051,-0.99429,-8.9349,sitting
3.0101,-1.0488,-8.9894,sitting
3.051,-1.0624,-8.9486,sitting
2.9965,-0.96704,-9.0303,sitting
3.0918,-1.0215,-9.0303,sitting
3.0918,-1.0079,-8.8941,sitting
3.051,-1.0351,-8.8805,sitting
3.0373,-1.0215,-8.8941,sitting
3.0237,-1.0215,-8.9486,sitting
2.9692,-0.99429,-8.9622,sitting
3.0646,-1.0488,-8.9622,sitting
3.0646,-0.99429,-8.9077,sitting
3.051,-1.0215,-8.8805,sitting
3.0782,-1.0488,-8.9077,sitting
3.0782,-1.0351,-8.9622,sitting
3.0237,-1.0351,-8.9349,sitting
3.0237,-1.0215,-8.9622,sitting
3.051,-1.0488,-8.9622,sitting
3.0646,-1.0624,-8.9213,sitting
3.0646,-1.0624,-8.9349,sitting
3.0373,-1.0351,-8.9758,sitting
3.0373,-1.0351,-8.9758,sitting
3.0918,-1.0488,-8.9486,sitting
3.0918,-1.0488,-8.9486,sitting
3.0373,-1.0351,-8.9622,sitting
3.0373,-1.0488,-8.9622,sitting
3.1054,-1.0488,-8.9622,sitting
3.1054,-1.0215,-8.9894,sitting
3.051,-1.0488,-8.9622,sitting
3.0646,-0.99429,-8.7851,sitting
3.0237,-1.0624,-8.9077,sitting
3.0373,-1.0215,-8.9622,sitting
3.0237,-1.0215,-8.9894,sitting
3.0237,-1.0079,-8.9894,sitting
3.0373,-1.0624,-8.9486,sitting
3.0237,-1.0215,-8.9758,sitting
3.0237,-1.0215,-8.9486,sitting
3.0101,-1.0488,-9.0167,sitting
3.0237,-1.076,-8.8396,sitting
3.0237,-1.0351,-8.9758,sitting
3.0373,-1.0215,-8.8805,sitting
3.0373,-1.0215,-8.9213,sitting
3.0646,-0.95342,-8.9213,sitting
3.0237,-0.96704,-8.9758,sitting
3.051,-1.0215,-9.0303,sitting
3.051,-1.0215,-9.0031,sitting
3.0646,-1.076,-8.9349,sitting
3.0237,-1.0215,-8.9349,sitting
3.0646,-1.0215,-8.9622,sitting
3.051,-1.0624,-8.9486,sitting
3.0646,-1.0351,-9.0303,sitting
3.0782,-0.99429,-8.9894,sitting
3.0782,-1.0624,-8.9486,sitting
3.0237,-1.0624,-8.9349,sitting
3.0101,-0.96704,-8.9622,sitting
3.051,-1.0215,-9.0167,sitting
3.0101,-1.0079,-8.9758,sitting
3.051,-1.0215,-8.9213,sitting
3.0782,-1.0215,-8.8941,sitting
3.1191,-1.0215,-8.8941,sitting
3.0646,-1.0488,-8.9349,sitting
3.051,-0.99429,-8.8941,sitting
3.0918,-0.99429,-8.9622,sitting
2.9965,-1.0624,-9.0303,sitting
3.0782,-1.0488,-8.9622,sitting
3.051,-1.0215,-8.9349,sitting
3.0237,-1.0215,-8.9622,sitting
2.9965,-0.99429,-8.8668,sitting
3.0646,-0.98067,-8.8805,sitting
3.051,-1.0215,-8.9486,sitting
3.0646,-1.0351,-8.8941,sitting
3.0646,-1.0488,-9.0303,sitting
3.0918,-1.0215,-8.826,sitting
3.0782,-0.99429,-8.9894,sitting
3.1054,-0.99429,-9.0303,sitting
3.0646,-0.99429,-8.8668,sitting
3.0782,-1.0351,-8.8941,sitting
3.0237,-0.99429,-8.9622,sitting
3.0237,-1.0079,-8.9486,sitting
3.0782,-1.0079,-8.9894,sitting
3.0646,-0.99429,-8.9758,sitting
3.051,-1.0215,-8.9894,sitting
3.051,-1.0215,-8.9894,sitting
3.0237,-1.0215,-8.9349,sitting
3.0373,-1.076,-8.9622,sitting
3.0918,-1.0215,-8.8805,sitting
3.0918,-1.0215,-8.8805,sitting
3.0373,-0.98067,-8.9622,sitting
3.0373,-0.96704,-8.9758,sitting
3.0237,-1.0624,-8.9349,sitting
3.0373,-1.0351,-8.9622,sitting
3.051,-1.0215,-8.9486,sitting
3.0646,-0.99429,-8.9349,sitting
3.0373,-1.0079,-8.9349,sitting
3.0373,-1.0079,-8.9349,sitting
3.0373,-1.0079,-8.9349,sitting
3.0918,-1.0351,-8.9894,sitting
3.1054,-0.99429,-8.9213,sitting
3.0237,-0.98067,-8.9349,sitting
3.051,-1.0488,-8.9213,sitting
3.0101,-1.0351,-8.9077,sitting
3.0646,-1.0351,-8.9349,sitting
3.0373,-0.96704,-9.0031,sitting
3.0646,-0.99429,-8.9486,sitting
3.051,-0.99429,-8.9622,sitting
3.0646,-1.0079,-8.9349,sitting
3.0782,-1.0488,-9.0031,sitting
3.0918,-1.0079,-8.9213,sitting
3.0237,-1.0215,-8.8668,sitting
3.051,-1.0215,-8.9622,sitting
3.0782,-1.0215,-8.9622,sitting
3.0237,-1.0215,-8.9486,sitting
3.0782,-1.0488,-8.9077,sitting
3.0646,-1.0896,-8.9349,sitting
3.0237,-1.0079,-8.9349,sitting
3.0918,-0.99429,-8.8941,sitting
3.0646,-0.99429,-8.8805,sitting
3.0918,-1.0079,-9.0575,sitting
3.1054,-1.0215,-8.9349,sitting
3.0646,-1.0215,-8.9213,sitting
3.1191,-1.0351,-8.9349,sitting
3.0373,-1.0079,-8.9349,sitting
3.051,-0.99429,-8.9213,sitting
2.9692,-1.0079,-8.8668,sitting
3.0237,-1.0215,-8.9758,sitting
2.9965,-1.0079,-8.9622,sitting
3.0646,-0.98067,-8.9349,sitting
3.0782,-1.0351,-8.9894,sitting
3.0646,-1.0624,-8.8941,sitting
3.0646,-1.0351,-8.9349,sitting
2.9965,-1.0215,-8.8668,sitting
3.0646,-1.0488,-8.9622,sitting
3.0101,-1.076,-8.9486,sitting
3.0237,-1.0215,-8.9486,sitting
3.0237,-1.0488,-8.8941,sitting
2.9965,-1.0215,-8.9758,sitting
3.0373,-1.0215,-8.9213,sitting
3.0237,-1.0624,-8.9622,sitting
3.0237,-1.0215,-8.9622,sitting
2.9965,-1.0079,-8.9894,sitting
3.0373,-1.0624,-8.9894,sitting
3.0918,-1.0079,-8.9622,sitting
3.0918,-1.0624,-8.9486,sitting
3.051,-1.0079,-8.8396,sitting
3.0646,-0.99429,-8.9349,sitting
3.0373,-1.0488,-8.9622,sitting
3.0237,-0.99429,-8.9622,sitting
3.0101,-1.0215,-9.0031,sitting
2.9829,-1.0351,-8.8941,sitting
3.0237,-1.0079,-8.9758,sitting
3.0646,-1.0351,-9.0031,sitting
3.0646,-0.98067,-8.8941,sitting
3.1191,-1.0624,-8.8941,sitting
3.1054,-1.0624,-8.9894,sitting
3.0646,-1.0351,-8.9758,sitting
3.0237,-1.0215,-8.9349,sitting
3.0237,-0.99429,-8.9622,sitting
3.0373,-0.96704,-8.9077,sitting
3.0373,-1.0215,-8.9213,sitting
3.0237,-1.0351,-8.9077,sitting
3.0646,-1.0351,-8.8941,sitting
3.0646,-1.0215,-8.9622,sitting
3.0237,-1.0079,-8.9894,sitting
3.0646,-0.99429,-8.9349,sitting
3.0918,-0.99429,-8.9486,sitting
3.0782,-0.99429,-9.0848,sitting
3.0646,-1.0215,-8.9622,sitting
3.0237,-1.0624,-8.8941,sitting
3.0101,-1.0215,-8.8668,sitting
2.9965,-1.0215,-8.9894,sitting
3.051,-0.99429,-8.8532,sitting
3.051,-0.99429,-8.9622,sitting
3.0646,-1.0215,-8.9213,sitting
2.9965,-0.99429,-8.9894,sitting
3.0782,-1.0215,-8.9622,sitting
3.0101,-1.0488,-8.9622,sitting
3.051,-1.0896,-8.9349,sitting
3.0918,-1.0215,-8.9349,sitting
3.051,-1.0488,-8.9486,sitting
3.051,-0.99429,-8.9894,sitting
3.0646,-1.0215,-9.0031,sitting
3.051,-1.0488,-8.9077,sitting
3.0237,-0.96704,-8.9349,sitting
3.0373,-1.0215,-8.9077,sitting
3.0237,-1.0079,-8.9758,sitting
3.051,-0.9398,-9.0031,sitting
3.0646,-0.99429,-8.9758,sitting
3.0918,-0.99429,-8.9349,sitting
3.0918,-1.0079,-8.9349,sitting
3.0918,-1.0215,-8.9622,sitting
3.0918,-1.0624,-8.9213,sitting
3.0646,-1.0488,-9.0167,sitting
3.1054,-0.99429,-8.9894,sitting
3.1191,-0.99429,-8.9349,sitting
3.1054,-0.98067,-8.8668,sitting
3.0646,-1.0079,-8.9622,sitting
3.0782,-1.0215,-8.9213,sitting
3.1327,-0.95342,-9.0303,sitting
3.0782,-1.0079,-9.0167,sitting
3.0918,-0.96704,-9.0167,sitting
3.0782,-1.076,-8.9486,sitting
3.1191,-1.0624,-8.9486,sitting
3.0646,-1.0215,-8.9622,sitting
3.051,-1.0079,-8.9213,sitting
3.0646,-0.98067,-8.9894,sitting
3.0237,-0.99429,-9.0303,sitting
2.9965,-0.99429,-8.8941,sitting
3.0237,-1.0079,-8.9894,sitting
3.0782,-1.0351,-8.9349,sitting
3.1191,-1.0215,-8.9622,sitting
3.1599,-1.0079,-8.9758,sitting
3.1054,-1.0488,-8.9077,sitting
3.0646,-1.0488,-8.9213,sitting
3.0373,-1.0215,-8.9894,sitting
2.9284,-0.98067,-8.9894,sitting
2.9692,-0.96704,-8.9349,sitting
3.0101,-0.96704,-8.9486,sitting
3.0646,-0.99429,-8.9349,sitting
3.0918,-1.0079,-8.9349,sitting
3.0646,-1.0351,-8.9349,sitting
3.1054,-1.0624,-8.9622,sitting
3.1054,-1.0079,-8.8668,sitting
3.0646,-1.0215,-8.9213,sitting
3.0646,-0.85808,-8.9894,sitting
3.0237,-0.99429,-8.9622,sitting
3.0237,-1.0215,-8.8532,sitting
3.0646,-0.99429,-8.9622,sitting
3.051,-1.0215,-8.9349,sitting
3.0646,-1.0351,-8.9349,sitting
3.0646,-1.0079,-8.8532,sitting
3.1191,-1.0896,-8.9894,sitting
3.0918,-1.0624,-8.9894,sitting
3.0237,-1.0215,-8.8941,sitting
3.0782,-1.076,-8.9349,sitting
3.0373,-1.0215,-8.9486,sitting
3.0237,-1.0351,-8.9622,sitting
3.0237,-1.0215,-8.9486,sitting
3.0918,-1.0215,-8.9349,sitting
3.0237,-1.0624,-8.9894,sitting
3.0237,-1.0351,-8.9349,sitting
3.0646,-1.0351,-8.9894,sitting
3.0646,-0.98067,-8.9758,sitting
3.0782,-0.99429,-9.0031,sitting
3.0373,-1.0488,-8.9349,sitting
3.0373,-1.0351,-9.0031,sitting
3.0237,-1.0488,-9.0031,sitting
3.0373,-0.98067,-8.8941,sitting
3.0101,-0.96704,-8.9486,sitting
3.0646,-1.0488,-8.8668,sitting
3.0101,-0.99429,-8.9213,sitting
3.0373,-1.0351,-8.8396,sitting
3.0101,-1.0079,-8.8941,sitting
3.0373,-1.0624,-8.9213,sitting
3.051,-0.99429,-8.9349,sitting
3.0918,-0.99429,-9.0031,sitting
3.0918,-1.0215,-8.9486,sitting
3.0646,-0.99429,-8.9486,sitting
3.0237,-1.0896,-8.9349,sitting
2.9965,-1.0215,-8.9758,sitting
3.0918,-0.99429,-9.0167,sitting
3.051,-0.99429,-8.9758,sitting
2.9829,-0.98067,-8.9894,sitting
3.0237,-0.98067,-8.9758,sitting
3.0918,-0.99429,-9.0167,sitting
3.0373,-1.0488,-8.9349,sitting
3.0646,-1.0351,-8.9894,sitting
3.0237,-1.0079,-8.8805,sitting
3.0373,-1.0351,-8.9758,sitting
3.051,-1.0215,-8.9622,sitting
3.0237,-1.0215,-9.0167,sitting
3.0646,-1.0488,-8.9213,sitting
3.051,-0.96704,-8.9486,sitting
3.0782,-0.99429,-8.9349,sitting
3.0373,-1.0488,-9.0031,sitting
3.0646,-1.076,-8.9486,sitting
3.0373,-1.0079,-8.9077,sitting
2.9829,-0.96704,-8.8941,sitting
3.0237,-1.0896,-8.9622,sitting
3.0373,-1.0215,-9.0439,sitting
3.051,-1.0351,-9.0303,sitting
3.1054,-1.0215,-9.0575,sitting
3.0373,-1.0215,-8.8941,sitting
3.0646,-0.99429,-8.8668,sitting
3.0237,-1.0488,-8.8805,sitting
3.0373,-0.99429,-8.9349,sitting
3.0237,-1.0215,-8.9622,sitting
2.9829,-0.9398,-8.9349,sitting
3.0373,-0.98067,-8.9077,sitting
3.0237,-1.0215,-8.9349,sitting
3.0918,-0.99429,-8.9622,sitting
3.0782,-1.0351,-8.9622,sitting
3.0918,-1.0488,-8.8941,sitting
3.0918,-0.99429,-8.8668,sitting
